104758566136725504	15707296	neutral	content
262888485776683009	19888754	neutral	content
262382031613329408	47844809	negative	content
237001732834594816	21314314	neutral	content
tweetID	userID	positive	content
tweetID	userID	neutral	content
256975301085646848	471633847	positive	content
257343699460173824	10115042	positive	content
259340502955073538	19190123	neutral	content
260012586857271296	600894228	positive	content
264069940636696576	54589279	neutral	content
258261296913448960	12645672	neutral	content
253166324442865665	574310977	neutral	content
106782817962311680	51919619	positive	content
258152859961552896	366628779	neutral	content
263091137970057217	528892281	positive	content
232867712064442368	43351694	positive	content
264146926939811842	356338116	neutral	content
255546265419542528	617351282	neutral	content
245922342776213505	242746743	positive	content
261754577408364544	151504359	positive	content
261773111475703808	372226453	neutral	content
261081353636950016	19464472	positive	content
100168677512593409	197143742	negative	content
100395197317398529	118768356	positive	content
238777540804767744	200720096	neutral	content
235020711993950209	19534874	neutral	content
103277622636716032	100902161	positive	content
tweetID	userID	positive	content
256632683621396480	863418842	neutral	content
262161674113519616	18031204	neutral	content
216442580437700609	438627768	negative	content
264118586874925056	519059526	positive	content
264201422076264448	313395392	negative	content
100518793343795200	23746429	neutral	content
264248910816636928	861388620	positive	content
tweetID	userID	positive	content
100171000318136320	284421207	positive	content
257710438786150401	8069572	neutral	content
264068217515941888	62720785	positive	content
tweetID	userID	neutral	content
tweetID	userID	negative	content
tweetID	userID	positive	content
227281688227635201	157318608	neutral	content
263771423749853186	233111001	positive	content
264095521696780289	402246257	positive	content
257842351211421696	333951722	neutral	content
243529936034463744	66444507	positive	content
226432094405017600	234809835	positive	content
222575052904857602	565091667	negative	content
263051101098635264	150336020	neutral	content
251154711175106560	627630645	positive	content
175147659059929089	290120812	positive	content
261746344832671744	23463284	positive	content
264058381835333632	93834352	neutral	content
263326970182512640	700821421	negative	content
263831999159099393	55293912	neutral	content
100379863038435328	110073231	positive	content
103429907421466624	153307673	positive	content
tweetID	userID	positive	content
107641819298406400	25733653	positive	content
232665128968011776	17786911	neutral	content
264165914633715712	30692269	positive	content
262047205970571265	411952663	neutral	content
264158080755970048	243438108	neutral	content
261424390091194368	264629286	neutral	content
101450941458423808	14475875	neutral	content
tweetID	userID	neutral	content
100320665126711296	328678995	neutral	content
254381435228680193	59507141	positive	content
111432022186139648	323839505	neutral	content
260891170312421376	218378152	neutral	content
216492667465498624	148005373	negative	content
264237867973373952	377201641	negative	content
257841881592000512	393054918	neutral	content
260527848073359361	774150686	neutral	content
264193723913601024	54945259	positive	content
262718268794609664	601917534	neutral	content
263405148641054720	557170095	positive	content
258772908917284864	231860595	neutral	content
100621094565855233	80055968	neutral	content
tweetID	userID	neutral	content
262427634309410816	237958347	neutral	content
261027220724785152	14924820	negative	content
264117958836633600	377757730	neutral	content
259268223776731136	245034403	negative	content
251397216802066432	168890220	neutral	content
262439984798265347	84361728	negative	content
tweetID	userID	neutral	content
263704806659592192	15059981	positive	content
112413271109287936	109016107	neutral	content
262360278753243137	334977402	positive	content
264037921374490624	467664117	positive	content
101454064570732545	349109660	positive	content
105317459195736064	14549655	neutral	content
100032373000896513	15486118	positive	content
111507943047954433	67215245	neutral	content
tweetID	userID	positive	content
261635457526423552	50474482	positive	content
259446983733964800	17689859	neutral	content
263786382282072064	541060036	positive	content
261034959152754688	421377752	positive	content
256840883486486529	784995421	positive	content
263771834867122176	278923328	positive	content
264136510973042689	265518974	negative	content
264091210258472960	279999288	positive	content
263291998067363840	875927905	neutral	content
261062686115246080	41096468	neutral	content
111869217871118336	345694158	positive	content
254089152562343937	299505496	positive	content
256425570135597056	208639914	negative	content
264197292930768896	823958628	positive	content
tweetID	userID	negative	content
229203459252035584	629701728	negative	content
100471328540336128	16921272	negative	content
258524380907335680	443507417	positive	content
103250268614959105	78569026	neutral	content
243903832139132928	155673215	positive	content
260173403074465792	273676376	negative	content
100741944627560449	254101362	neutral	content
256978417193467904	353749690	neutral	content
264150888086650880	894183420	negative	content
208763246386216963	369260029	neutral	content
100141255949959168	179077185	positive	content
242975617258246145	454044255	neutral	content
234804357311377408	105983628	neutral	content
100471328540336128	16921272	neutral	content
259610599309312000	98711727	negative	content
207050956842606592	46104109	positive	content
167551088420069376	288690722	negative	content
260017992606314496	221769011	neutral	content
261853381256163328	297337181	neutral	content
206364916960067584	542075337	positive	content
244435007517622273	369071318	neutral	content
234017958379274240	608460361	positive	content
116158260196802560	16689815	neutral	content
100893739857354754	81832067	positive	content
264175683566186496	314514138	positive	content
100016236217384961	55337142	neutral	content
250541562017239040	43540053	positive	content
tweetID	userID	positive	content
262806394321903616	127448097	neutral	content
102554395417391105	70279660	neutral	content
262497053547048961	813444805	negative	content
263848394538237952	562844010	positive	content
264211414334468096	425503814	neutral	content
100461938533863424	54395259	negative	content
111975565094961152	201618415	negative	content
247522166663417858	164833452	positive	content
251573687256481793	184270826	positive	content
tweetID	userID	negative	content
tweetID	userID	neutral	content
tweetID	userID	positive	content
264063156161220608	23972064	neutral	content
264151993772294144	278274454	positive	content
tweetID	userID	negative	content
263987745465192448	379004709	negative	content
262774447927357440	403095137	negative	content
248306110220611585	191516167	positive	content
261999025081946112	103479442	positive	content
197375356469116928	262886041	neutral	content
263918866940452864	53932318	positive	content
264077559015292928	632515019	neutral	content
248438899649699840	36673855	negative	content
tweetID	userID	neutral	content
259959662978404352	75964169	neutral	content
241086519987822592	317401345	neutral	content
212658260833079296	568645036	negative	content
254105525715877888	631709230	negative	content
100108726681337857	7827172	negative	content
264096650077798400	510441175	positive	content
tweetID	userID	negative	content
264083595445039104	43291852	neutral	content
264155231804346368	535941624	neutral	content
255983114126520320	251827150	neutral	content
100484763084783617	100501676	neutral	content
111328678209781760	277861394	positive	content
263740710728114177	73218957	positive	content
264228302347190272	111004560	negative	content
263060552954310656	460420908	neutral	content
263456290314014720	77088549	neutral	content
100364442696556544	69409387	neutral	content
264094767380561921	79575847	negative	content
262640161760882688	89450933	neutral	content
243550110406037504	382536152	neutral	content
263976686817779712	546901806	positive	content
102221270158024704	184118837	positive	content
261561844198682625	18589257	positive	content
112504350089297921	334851691	neutral	content
200086595154616323	36742711	negative	content
tweetID	userID	positive	content
263992044572262401	30195882	positive	content
261579029679845377	368108768	neutral	content
264179467574984705	376384151	positive	content
242717114077687808	39550274	positive	content
263624011836174336	723681540	negative	content
100242780399472640	111950927	negative	content
255710073639288832	148112013	positive	content
tweetID	userID	positive	content
216143307619835905	17822055	positive	content
264104896339537920	373577704	neutral	content
263946492677599232	608608077	neutral	content
250265462385037312	374173016	neutral	content
241076937102086144	622450088	neutral	content
263911131805011968	65534260	negative	content
257345384974794752	120828505	negative	content
253192895010578433	208589659	neutral	content
tweetID	userID	neutral	content
261382559991230466	429531086	positive	content
264169131941699584	514439234	positive	content
262573299878465536	575572462	positive	content
263704595614801922	14891966	positive	content
tweetID	userID	positive	content
260933163377889281	19739530	neutral	content
102901598912655360	52681749	neutral	content
264227647813476352	410981914	neutral	content
205388180516651008	35275045	positive	content
264239292342222848	525848345	neutral	content
104773488799268864	24651255	negative	content
252521033389723649	280219991	neutral	content
264155579965112320	38055266	neutral	content
100985699037229056	207835030	neutral	content
250929800049487872	68201798	neutral	content
tweetID	userID	neutral	content
tweetID	userID	positive	content
251975339834740737	24611225	neutral	content
262115068320284672	306647135	positive	content
264210865232941056	64084585	positive	content
263681897807364097	380448245	negative	content
tweetID	userID	neutral	content
250339815772536832	70357996	positive	content
264214825096314880	95521694	positive	content
103786323181174784	14414855	positive	content
262704083696246784	168558687	neutral	content
264201939603046400	382443026	positive	content
263775652711366656	403825796	neutral	content
261330977408831489	172647791	neutral	content
258617975966420992	351119865	neutral	content
262954275930529793	39079222	negative	content
264009677212360704	306710080	neutral	content
263043435433426944	256666328	neutral	content
100469186538651649	59417075	neutral	content
107415744429572097	35045078	negative	content
263023629766389760	121950254	positive	content
242503955094061056	20710898	neutral	content
236311508982824960	28570014	positive	content
100099436771950592	213469113	positive	content
263150010542202880	21256195	positive	content
109001152833662976	47147054	neutral	content
100197905327075328	142725372	neutral	content
261654710610702338	43775846	neutral	content
tweetID	userID	neutral	content
115548931609468928	100397620	positive	content
264127995424423936	62680567	neutral	content
262127038360612864	257967535	neutral	content
263091795687247875	424457032	positive	content
264213831314714624	181381253	neutral	content
240979624589398016	606914698	positive	content
264249493787136000	260882576	positive	content
261568978319720449	61123149	neutral	content
263763678283849729	205888620	neutral	content
118799823779532800	22652016	negative	content
tweetID	userID	neutral	content
176948746469380096	75820369	neutral	content
255771096744345600	172589611	neutral	content
264014836009140225	270368047	positive	content
264223625777934336	15557414	neutral	content
264136309667405824	53926164	neutral	content
251006340598747136	606274339	neutral	content
255033061790593024	17616962	neutral	content
260621841704566784	351251321	neutral	content
264230793386283009	117150476	positive	content
263802286235611138	512803271	positive	content
107551973506686976	215787182	negative	content
233263537319976960	119443988	neutral	content
263794262196502529	135950754	neutral	content
242527278058307584	42814504	neutral	content
249069069339336704	184327047	positive	content
tweetID	userID	positive	content
263791657269477377	7761522	negative	content
263947715766005760	122432507	neutral	content
264164775070691328	310302359	positive	content
258428452489818112	55604819	negative	content
202882754491326465	38074770	positive	content
90905261992194048	177156106	neutral	content
264145778774265857	613961415	neutral	content
251703255044857856	88483087	negative	content
tweetID	userID	positive	content
262387435927912448	14244954	neutral	content
tweetID	userID	positive	content
251076872719433728	48765071	positive	content
255724676901376001	478270307	negative	content
103219394854912000	220447654	neutral	content
263014553376419841	191802096	neutral	content
tweetID	userID	neutral	content
264135058733006848	486162804	positive	content
194362813806952448	55555347	positive	content
264165906870050816	714010975	neutral	content
263491268238245888	791906779	neutral	content
262846242873303040	257416103	neutral	content
260038446981214209	895543830	positive	content
tweetID	userID	positive	content
tweetID	userID	neutral	content
261394579151007745	261630265	positive	content
258222318009077761	485749612	positive	content
260844235731910656	195069975	neutral	content
tweetID	userID	positive	content
261601132529467392	119209813	negative	content
100276138428993536	333681468	positive	content
100167365307797504	235637838	neutral	content
tweetID	userID	negative	content
242314426903048192	409308691	neutral	content
200569975088488448	41093805	neutral	content
254460356213215233	459527793	neutral	content
103929834174038016	92416329	neutral	content
100213172782383104	303242952	positive	content
101737619016253440	36303056	positive	content
264198517319413762	385047220	negative	content
235381736261959683	280390110	neutral	content
100318790037929984	155997995	positive	content
tweetID	userID	neutral	content
226007841318780929	40020217	negative	content
260901887635767296	66786179	positive	content
235626398625193984	91757779	neutral	content
103610830825848832	29837499	neutral	content
264098873717424128	21274501	negative	content
263749149198020608	22381777	positive	content
264222206807117824	222685832	positive	content
249809954242977792	53801909	neutral	content
255449819731070977	423702823	neutral	content
264066182963920896	116860927	positive	content
258844062927421440	34296252	neutral	content
251338852277563394	21253183	neutral	content
257855290920280064	325360751	negative	content
262991325983543297	378916374	positive	content
259777532239417344	34044347	neutral	content
264096441549598720	510441175	positive	content
200094032880353280	26023796	neutral	content
263563094482112512	105117553	positive	content
264111338928893953	916133948	neutral	content
109241793635299328	17850857	negative	content
tweetID	userID	negative	content
100076471242072064	107055962	negative	content
109272638165221376	22730287	negative	content
261602737693814785	465934405	neutral	content
238094872018554880	66861727	neutral	content
176506911343124481	200369844	negative	content
259461958074507264	354323495	neutral	content
258610308602531840	431228562	neutral	content
100122523651407872	251766234	neutral	content
246588959247974401	67771614	neutral	content
250636161234644992	177332780	neutral	content
258274446744358914	166935249	neutral	content
264054287796170753	901156718	neutral	content
100260189420265472	48803265	positive	content
232642085491187712	23824321	positive	content
261052426700869633	901439814	positive	content
199020021597478912	357743354	negative	content
264162727788953600	825385008	neutral	content
259351220685262848	250195796	positive	content
101043874759327746	47393170	positive	content
264134457429217280	368931867	neutral	content
111975256079609857	29526581	negative	content
263895204711497728	51935262	positive	content
212242319095767040	323607472	positive	content
262336608907427840	630314862	neutral	content
212482020260052992	265238549	positive	content
101089623693996032	163919736	positive	content
100275359689347074	280997311	negative	content
210762427577532418	531401378	neutral	content
263955386539851776	261761654	positive	content
257304642713690113	15081539	neutral	content
100092342387748864	255941595	positive	content
tweetID	userID	positive	content
264017084017688576	169484369	neutral	content
252164054183981057	105243232	neutral	content
254134970895978496	35171484	neutral	content
tweetID	userID	neutral	content
257392425390194688	64454380	positive	content
tweetID	userID	neutral	content
261075568244703233	384939405	positive	content
264137189301035008	378542433	neutral	content
100336547433431041	188871405	positive	content
261561580184027136	464521689	neutral	content
259103167646683136	721152140	neutral	content
263469409409052672	352519863	positive	content
264167471974580224	766626499	positive	content
263063030781341699	463971357	neutral	content
235631351825575937	128465473	neutral	content
228966369205575680	631021211	negative	content
101271825367048192	280480214	positive	content
100484644390174720	97620428	positive	content
261632295520333826	217685779	neutral	content
196422579404275712	40790105	neutral	content
tweetID	userID	positive	content
tweetID	userID	negative	content
264147754064949248	315410162	positive	content
194536421787308032	33891870	neutral	content
263012401505505281	907897237	neutral	content
235036699804172288	260836720	positive	content
246632625807192064	21272096	neutral	content
100185571913244672	32131194	positive	content
258221886880759808	103433486	neutral	content
243757116089839616	201517272	positive	content
tweetID	userID	neutral	content
263996143199993856	333906347	negative	content
254047889716813824	18855876	positive	content
261847409766846464	415705011	neutral	content
263922870672052224	398486890	neutral	content
256548792298520576	342522812	neutral	content
102916706053267456	253282664	neutral	content
238017633373532160	156223213	neutral	content
194636019415523328	552397191	neutral	content
tweetID	userID	neutral	content
244507213656358912	420143192	neutral	content
192385231666417664	125466639	negative	content
264167946476212227	166795432	negative	content
264076328855273472	17175213	negative	content
263171128149815296	11096152	neutral	content
tweetID	userID	negative	content
262443455438008320	106840108	neutral	content
107945322713587712	44067958	neutral	content
260917725214412800	96982553	neutral	content
tweetID	userID	neutral	content
245670284840026112	621161326	positive	content
101179659139563520	43728635	positive	content
263697474353524737	43850462	neutral	content
170868061082095616	173445051	positive	content
100665263426519040	52609331	neutral	content
tweetID	userID	positive	content
260232337051230208	223305414	positive	content
172487938922393600	42560466	positive	content
243825919536553984	807198307	positive	content
264153529374097408	151968486	neutral	content
263384228429975553	11483282	positive	content
240215933455585280	359439641	positive	content
100047008848547841	276090196	positive	content
238162013900136448	541052032	positive	content
264203823441137666	561908653	positive	content
248932056250331136	15019376	neutral	content
100683022180958208	30897369	positive	content
110223787944976384	45879460	neutral	content
263007838090194944	552462422	neutral	content
249903873509191680	318958263	negative	content
264263949204193280	56570462	positive	content
109122120847589376	56793909	positive	content
260044227059261440	230240300	positive	content
263874847623503873	329990840	neutral	content
261274407757021184	211743943	positive	content
239006415920967682	199629590	neutral	content
171477160480092160	264905757	positive	content
210590796666253312	98467574	neutral	content
248998875623481344	156251281	neutral	content
111463226742554624	356752859	negative	content
264157031550816256	62601419	negative	content
tweetID	userID	neutral	content
205677201142710272	78180730	neutral	content
tweetID	userID	positive	content
262628723663192065	28325356	negative	content
263113337037025280	47251363	neutral	content
tweetID	userID	neutral	content
262911247773728768	239601495	positive	content
tweetID	userID	neutral	content
253065607736590336	503990811	positive	content
264185448358875136	412579196	negative	content
264016828513275905	236190313	positive	content
259872315100237824	113076988	positive	content
255379961223974912	762582030	neutral	content
263080308113539072	142136889	neutral	content
264249790332821504	57738988	positive	content
194636321149558786	528320200	positive	content
263276124539326464	57844411	neutral	content
263880648928940032	48633828	negative	content
tweetID	userID	positive	content
tweetID	userID	negative	content
100714015549960192	317328637	neutral	content
262237533243596802	77637181	negative	content
103504889249923072	239420854	neutral	content
262264391343411200	395136825	neutral	content
260189318121943040	883377758	neutral	content
254888163691073537	99638306	neutral	content
264225191629033472	198357588	neutral	content
176648280380424192	398677358	negative	content
100092148233416704	25388551	negative	content
260193762398064640	33442620	negative	content
tweetID	userID	neutral	content
263835851895758848	6627092	positive	content
231857343212695553	240332927	neutral	content
251126502874308608	89035117	negative	content
249004311764406272	570790242	neutral	content
261035336895979520	61771813	neutral	content
212200121176309762	368728979	neutral	content
262027487234650113	575037287	positive	content
264110168906813440	403512199	negative	content
100017301675442176	330378192	negative	content
229760651269115904	626915136	neutral	content
251294582325784577	119955547	neutral	content
100275511229550594	102864984	neutral	content
tweetID	userID	negative	content
264217253678034944	304206266	negative	content
100197935970652160	192590613	neutral	content
260501785632980992	310619138	neutral	content
245212773708070914	122547094	negative	content
255086402067365888	135026662	positive	content
264221986404839425	914174288	positive	content
224557652976480258	146584090	positive	content
100318977728839680	249952874	positive	content
tweetID	userID	positive	content
100047289455878144	23570639	positive	content
111718659336044544	20632700	positive	content
100364517845909505	250488005	negative	content
261923510660788224	38420781	neutral	content
264259680203857920	599509100	neutral	content
100923304147288064	28889219	neutral	content
100320179166265344	179606709	negative	content
252798281413967872	23075654	neutral	content
232504247130935296	51255734	neutral	content
259289643596533760	555427306	positive	content
100154441969315840	140612910	negative	content
262442167388209152	434722835	positive	content
263854404371890179	523131934	positive	content
264220417621897216	588587508	positive	content
258735620967505920	283173307	positive	content
263433841400745984	426121345	neutral	content
256465357336895488	25106800	neutral	content
205111361213177856	575995371	positive	content
246696442859757570	589861298	neutral	content
238666543704199168	356422180	positive	content
261883011782557697	182013151	neutral	content
263202753055182848	29262313	positive	content
231554887937310720	124134222	positive	content
259236540306317312	268497470	neutral	content
264217187303190528	136383061	neutral	content
263405752247533568	789899838	neutral	content
100151930365558784	201163018	negative	content
259749230879576064	14090610	positive	content
112775987275640832	219409470	neutral	content
tweetID	userID	neutral	content
261331545586012161	20788989	negative	content
262744624798511104	79045783	negative	content
105363020154273792	96849368	neutral	content
264113005078405120	19816683	neutral	content
94432853198258178	184860011	neutral	content
113499722328711168	184882479	neutral	content
113365713082793984	113726128	positive	content
tweetID	userID	neutral	content
263640016641724416	323449430	neutral	content
259983669446455296	99260593	positive	content
172146279206494208	76691177	neutral	content
261820977669890049	144301368	negative	content
181326603744325632	372398144	neutral	content
216948978137305088	156942724	positive	content
264248314780852224	128120937	neutral	content
264053084148334592	609963756	negative	content
262586844129132544	624776677	neutral	content
107355493328101376	152204625	positive	content
100200646946455552	35116010	negative	content
111420647497932800	280803839	neutral	content
262205015375097856	458228730	neutral	content
263668030591102976	64421894	positive	content
263582665704345600	42853587	negative	content
257525257638903808	310305819	positive	content
263391524769898496	615354091	neutral	content
264240983032614912	123520382	neutral	content
225048507453677568	290141136	positive	content
241666033029623809	247247968	positive	content
246838101710888961	164236719	positive	content
101209091128557568	334067982	neutral	content
261584783258308608	183981748	neutral	content
247669687847092224	220419804	negative	content
264136064871047168	889066070	neutral	content
253527691159040000	154622353	neutral	content
264236153023123456	295025939	positive	content
257049129530818560	391465054	neutral	content
259453052937986049	63842843	neutral	content
264238348141465600	880490995	neutral	content
251654816416280577	363139446	negative	content
262155234435018752	154678717	positive	content
263573916688207874	102141523	negative	content
264190204653490176	14411773	neutral	content
264199411914125313	270087140	positive	content
261782415662526464	362119227	neutral	content
251772993867497473	834077160	positive	content
255225557673967616	478668117	neutral	content
tweetID	userID	positive	content
223027298557898752	19372014	negative	content
262853264557613057	377847531	positive	content
264139431739551745	161543358	neutral	content
262430307775545345	294793297	negative	content
256885904461942785	358508158	positive	content
tweetID	userID	positive	content
264196080764321793	235855923	neutral	content
246064617514737664	235455942	neutral	content
100922407895842817	263865651	negative	content
217982546720468993	258871738	neutral	content
261316577604018176	38212296	positive	content
262918076268421120	245308008	negative	content
254322035302490113	73547086	neutral	content
101347794207514624	351734446	positive	content
261046021050736640	183682298	neutral	content
262254456400392192	39665825	neutral	content
251742524601925633	610495100	negative	content
100350700302778368	29052862	neutral	content
256513469971566592	51833213	neutral	content
207871947634257924	84541725	negative	content
264158696702099456	38787844	positive	content
tweetID	userID	neutral	content
225173624959664129	345348047	positive	content
259121748493074433	19343149	positive	content
240006611387678721	235316687	neutral	content
263160053253689344	30392267	negative	content
tweetID	userID	negative	content
200049770818056192	225099197	neutral	content
100047657380220929	261389383	positive	content
171043953087483904	33648354	neutral	content
248636358644604928	405278501	neutral	content
263231810186645506	278457615	neutral	content
tweetID	userID	neutral	content
264215144308019200	306435370	positive	content
255302930926825473	75095461	neutral	content
203361721329516544	321353408	neutral	content
264207628392075265	16246996	negative	content
111463210464448513	1101921	neutral	content
263950048587558912	876576476	neutral	content
258388148277620736	408985438	positive	content
254602446389788672	77763216	negative	content
232544244726919169	181132589	neutral	content
262792742982254592	72779300	negative	content
219979808384356352	70549987	neutral	content
263128048264704000	158419467	negative	content
251159660458024960	365989238	neutral	content
264065658508152834	139998477	negative	content
249229909917069312	39522290	neutral	content
263544814379880448	224834039	neutral	content
262372288865914880	71413288	negative	content
258019897882312704	207679601	positive	content
264139033553297408	218790403	neutral	content
100488297406660608	52921901	neutral	content
100215051369189376	326123417	neutral	content
264198017949777920	50488511	positive	content
263618910765600768	789477764	positive	content
262296481044783104	36955234	neutral	content
262133995645583360	5854302	neutral	content
232905603322884096	439507318	neutral	content
261645470726774784	43775846	negative	content
262043188313874433	445074040	negative	content
264140326363611136	364095081	neutral	content
tweetID	userID	negative	content
249319829255901185	603079011	neutral	content
tweetID	userID	positive	content
264221354952380416	572941567	neutral	content
264193077168709632	485275567	negative	content
118799618053124096	64627794	neutral	content
100077228280389632	184830556	neutral	content
tweetID	userID	positive	content
264087629237202944	61903760	positive	content
100548489674629120	250532158	neutral	content
264086563376488450	66251511	neutral	content
255546419484700672	53002531	neutral	content
245879760952123392	485009134	negative	content
100001566421037056	243370706	negative	content
243848916418822146	453334818	neutral	content
260807196340801537	85344595	neutral	content
tweetID	userID	positive	content
263085638113431552	832499923	positive	content
264189218878783488	72527168	positive	content
240553933116944384	533752023	positive	content
263031729143562240	231488106	positive	content
244564867900665856	796660064	neutral	content
263875540660928512	375405706	neutral	content
264253115405045760	803461274	neutral	content
101012962420072448	25904710	negative	content
263368431582195712	701723088	positive	content
259740354423713792	560439293	positive	content
tweetID	userID	neutral	content
101950699180523520	238248148	positive	content
263997804433793024	45255822	neutral	content
242268105399730176	410647886	neutral	content
264227821331808256	77080526	neutral	content
258062676557721600	262473877	neutral	content
102721789548965888	256163722	positive	content
259099866574245888	268760950	neutral	content
tweetID	userID	neutral	content
tweetID	userID	neutral	content
tweetID	userID	positive	content
101587174339772416	21345845	neutral	content
263823227686625280	457549667	neutral	content
256930249579843584	414213514	negative	content
263335832906244096	223076340	positive	content
261184553337630720	244570235	positive	content
246551789799866368	558069457	neutral	content
262901420062285824	410604095	neutral	content
101800040519053315	117708301	positive	content
259265261776023552	14575516	neutral	content
261100999836565507	369001092	positive	content
229489615994765312	433602977	negative	content
261534219677876224	80841016	neutral	content
100967831826481152	127731483	neutral	content
264040066186371073	489523276	positive	content
260954930079211521	32473230	neutral	content
262723766558261248	23702012	positive	content
244525624943865858	398929639	negative	content
258894553132720128	170394787	neutral	content
264147048683675649	98974815	neutral	content
258709039448457216	274558478	neutral	content
171555255601999872	418036191	positive	content
tweetID	userID	positive	content
106736835811737601	106324907	neutral	content
256942247784873984	102884742	neutral	content
226881741019815936	276571029	negative	content
232979138674311169	46283556	neutral	content
261405872482316288	143870433	neutral	content
263990056765751296	23974167	neutral	content
222708587808555008	104504069	positive	content
tweetID	userID	negative	content
242989716893478913	175060800	negative	content
264204897245863936	308750277	neutral	content
256879138584014848	45678780	neutral	content
258563206493114369	11672562	positive	content
261263062244417536	306676025	neutral	content
101060532831911936	115281630	neutral	content
236536600417415169	85907701	negative	content
100623451034890240	190115208	neutral	content
263776293106118656	887901084	negative	content
237250445490409472	192099489	positive	content
263965009741225984	593072030	positive	content
115871164794019840	21067566	positive	content
103506107917533185	133311184	neutral	content
103670215459618816	41037925	negative	content
263487091659395072	367410658	neutral	content
264134725931790337	595635039	positive	content
264098605927903232	177693793	positive	content
263626814507843585	866782710	positive	content
100576700877914112	42691303	neutral	content
103279342297165825	122861948	neutral	content
101421463273357312	73409156	negative	content
262939136699285506	218906797	neutral	content
262876682766139393	847726032	neutral	content
103262339138199553	127937619	neutral	content
238433460170137600	552590599	positive	content
264206494587834368	479838893	positive	content
100137150321917952	193017230	positive	content
260829681820000257	175664068	negative	content
262380684914614272	413623293	positive	content
100017161044627457	19426551	positive	content
202196122528251905	32201318	positive	content
264224291665629184	49836463	positive	content
264139734790586368	916036898	neutral	content
tweetID	userID	positive	content
100064023080476672	14600962	neutral	content
100032185725227009	171372080	neutral	content
261409494297374720	466435926	neutral	content
258910110036942848	54471828	neutral	content
262585396666458113	414465617	neutral	content
263401784637272064	748026608	neutral	content
253065782391615488	702172154	neutral	content
231576161661108225	220718206	positive	content
100334248447328256	294992214	neutral	content
100155707663466496	260992976	positive	content
107959940076945408	211343635	neutral	content
100244873386536960	39089882	neutral	content
263620182981877760	538092287	positive	content
255070434469482496	33396626	neutral	content
108925496301064192	199839546	positive	content
111855071020584960	92610238	positive	content
117698249258827776	18169589	positive	content
261266896320598018	379531670	negative	content
263804843964133378	50579139	neutral	content
262979301463433216	50131359	neutral	content
111420811562336256	180385367	neutral	content
263474714209574913	195393439	neutral	content
263821986382372864	146486811	neutral	content
263323620036734976	14650890	negative	content
102432235105419265	140044667	positive	content
103157260112510976	27982261	negative	content
241306661199958016	255818537	neutral	content
100004010748149760	22542097	neutral	content
262265790017986561	908322512	positive	content
258767557161525248	376005446	negative	content
100033144614420480	178863646	positive	content
tweetID	userID	neutral	content
249820498089873408	148850004	neutral	content
262162355994128385	16099955	positive	content
100138966010966016	87589124	positive	content
226426196181798912	23164098	positive	content
264246758236884992	123354809	positive	content
262223336598278144	137259226	positive	content
255774015384334336	23269591	neutral	content
94613445332303872	240276237	neutral	content
tweetID	userID	positive	content
214772337952825344	427951019	negative	content
264089658097549312	753528871	neutral	content
256665577408581632	29701948	positive	content
253535994018664448	256331674	neutral	content
100592502184214529	14354316	neutral	content
228594757667020800	22667866	positive	content
227386894655315968	124320007	positive	content
250156149276545024	139370821	neutral	content
263826826793721856	151316101	positive	content
263909749412741122	267317235	neutral	content
252158370193223680	73497890	positive	content
238865160704512001	383193884	neutral	content
101299958375915520	235265097	positive	content
tweetID	userID	negative	content
107642786202923008	106534876	neutral	content
tweetID	userID	positive	content
263919760503361536	87970697	positive	content
262352420959559680	356400881	neutral	content
263833536962895872	18709732	positive	content
102690557251424256	323305063	negative	content
210480183331926016	124496240	positive	content
264141898913050624	220113375	negative	content
221254112942096384	36168191	neutral	content
260035860332945408	15348564	neutral	content
264012999260524544	17432059	neutral	content
257405045908324352	9661612	neutral	content
252382136877842433	302022886	positive	content
261957460229775360	46737287	neutral	content
261910414324027392	334304915	neutral	content
264252471612932097	393771920	neutral	content
262727416466784256	355729031	neutral	content
258967302928732160	324205682	positive	content
tweetID	userID	negative	content
264156108329988096	819640285	neutral	content
264240197498191872	39020403	neutral	content
262259226787856384	264376678	positive	content
216933796736536577	473804158	positive	content
263001060451438593	144262194	neutral	content
264155237122715648	586306373	positive	content
250260611999617024	144477193	neutral	content
262941949521182722	20585610	positive	content
264225747638566912	231729018	positive	content
252013711605256192	80841016	positive	content
111414641330110464	164097344	positive	content
257981094635376640	20091101	positive	content
246465722543398913	84115355	neutral	content
256748929889214466	22010367	negative	content
258306577214349312	245482096	neutral	content
210944194007670784	224049390	neutral	content
228337840633823232	45391958	neutral	content
263841914191749120	244383942	neutral	content
220597931839995904	40963830	positive	content
263755921606451200	55996918	positive	content
258380233827303424	39084221	positive	content
245574213539352576	595252101	neutral	content
tweetID	userID	positive	content
259286418612948992	64870109	positive	content
260541067286417409	6563122	neutral	content
263452393675567105	292700110	positive	content
262500345673052160	302322409	negative	content
109318249514143744	21714886	negative	content
254267206832111616	228677206	positive	content
255256186012717057	515356135	neutral	content
101752977685090304	238519413	positive	content
259710801521283074	318697983	negative	content
261591242050260995	54841850	neutral	content
239817382045044736	37104970	neutral	content
103036470260006914	31700937	neutral	content
251762432551305216	107723930	neutral	content
264183104602783744	352607694	neutral	content
264210618951794688	270188434	positive	content
248661324966551553	393657655	neutral	content
104396096859684864	154696197	negative	content
264183124278247425	537651280	neutral	content
